2025-05-09 16:19:52,564 - INFO - Starting epoch 1
2025-05-09 16:19:54,541 - INFO - Speed: 24.36 samples/sec, Loss: 32.1928, Accuracy: 0.0000, Learning Rate: 0.100000, Epoch: 1, Global Step: 1
2025-05-09 16:22:43,895 - INFO - Speed: 399.98 samples/sec, Loss: 8.9907, Accuracy: 0.5625, Learning Rate: 0.100000, Epoch: 2, Global Step: 318
2025-05-09 16:22:44,219 - INFO - Speed: 409.58 samples/sec, Loss: 8.3821, Accuracy: 0.6562, Learning Rate: 0.100000, Epoch: 2, Global Step: 319
2025-05-09 16:22:44,546 - INFO - Speed: 408.62 samples/sec, Loss: 4.7947, Accuracy: 0.7500, Learning Rate: 0.100000, Epoch: 2, Global Step: 320
2025-05-09 16:22:44,887 - INFO - Speed: 412.92 samples/sec, Loss: 9.0238, Accuracy: 0.7188, Learning Rate: 0.100000, Epoch: 2, Global Step: 321
2025-05-09 16:22:45,189 - INFO - Speed: 420.62 samples/sec, Loss: 11.9839, Accuracy: 0.4062, Learning Rate: 0.100000, Epoch: 2, Global Step: 322
2025-05-09 16:22:45,477 - INFO - Speed: 423.64 samples/sec, Loss: 10.7409, Accuracy: 0.5312, Learning Rate: 0.100000, Epoch: 2, Global Step: 323
2025-05-09 16:22:45,769 - INFO - Speed: 404.30 samples/sec, Loss: 12.6744, Accuracy: 0.5000, Learning Rate: 0.100000, Epoch: 2, Global Step: 324
2025-05-09 16:22:46,081 - INFO - Speed: 418.76 samples/sec, Loss: 10.2889, Accuracy: 0.5625, Learning Rate: 0.100000, Epoch: 2, Global Step: 325
2025-05-09 16:22:46,397 - INFO - Speed: 411.02 samples/sec, Loss: 7.9784, Accuracy: 0.7500, Learning Rate: 0.100000, Epoch: 2, Global Step: 326
2025-05-09 16:22:46,684 - INFO - Speed: 421.71 samples/sec, Loss: 11.2176, Accuracy: 0.5625, Learning Rate: 0.100000, Epoch: 2, Global Step: 327
2025-05-09 16:22:47,005 - INFO - Speed: 422.75 samples/sec, Loss: 3.8136, Accuracy: 0.7500, Learning Rate: 0.100000, Epoch: 2, Global Step: 328
2025-05-09 16:22:47,322 - INFO - Speed: 417.50 samples/sec, Loss: 9.9896, Accuracy: 0.5000, Learning Rate: 0.100000, Epoch: 2, Global Step: 329
2025-05-09 16:22:47,617 - INFO - Speed: 424.79 samples/sec, Loss: 15.8513, Accuracy: 0.4688, Learning Rate: 0.100000, Epoch: 2, Global Step: 330
2025-05-09 16:22:47,907 - INFO - Speed: 396.79 samples/sec, Loss: 10.9739, Accuracy: 0.4375, Learning Rate: 0.100000, Epoch: 2, Global Step: 331
2025-05-09 16:22:48,230 - INFO - Speed: 383.42 samples/sec, Loss: 5.0408, Accuracy: 0.6875, Learning Rate: 0.100000, Epoch: 2, Global Step: 332
2025-05-09 16:22:48,550 - INFO - Speed: 405.24 samples/sec, Loss: 10.5112, Accuracy: 0.5000, Learning Rate: 0.100000, Epoch: 2, Global Step: 333
2025-05-09 16:22:48,853 - INFO - Speed: 404.22 samples/sec, Loss: 14.6259, Accuracy: 0.5312, Learning Rate: 0.100000, Epoch: 2, Global Step: 334
2025-05-09 16:22:49,157 - INFO - Speed: 401.82 samples/sec, Loss: 9.1347, Accuracy: 0.5312, Learning Rate: 0.100000, Epoch: 2, Global Step: 335
2025-05-09 16:22:49,454 - INFO - Speed: 420.41 samples/sec, Loss: 11.5885, Accuracy: 0.4688, Learning Rate: 0.100000, Epoch: 2, Global Step: 336
2025-05-09 16:22:49,758 - INFO - Speed: 412.60 samples/sec, Loss: 9.3468, Accuracy: 0.4688, Learning Rate: 0.100000, Epoch: 2, Global Step: 337
2025-05-09 16:22:50,055 - INFO - Speed: 414.82 samples/sec, Loss: 5.9582, Accuracy: 0.6562, Learning Rate: 0.100000, Epoch: 2, Global Step: 338
2025-05-09 16:22:50,381 - INFO - Speed: 406.69 samples/sec, Loss: 11.6347, Accuracy: 0.4688, Learning Rate: 0.100000, Epoch: 2, Global Step: 339
2025-05-09 16:22:50,705 - INFO - Speed: 427.80 samples/sec, Loss: 11.1607, Accuracy: 0.5625, Learning Rate: 0.100000, Epoch: 2, Global Step: 340
2025-05-09 16:22:51,026 - INFO - Speed: 385.78 samples/sec, Loss: 11.9686, Accuracy: 0.5625, Learning Rate: 0.100000, Epoch: 2, Global Step: 341
2025-05-09 16:22:51,343 - INFO - Speed: 388.54 samples/sec, Loss: 8.6691, Accuracy: 0.5312, Learning Rate: 0.100000, Epoch: 2, Global Step: 342
2025-05-09 16:22:51,698 - INFO - Speed: 377.06 samples/sec, Loss: 6.3169, Accuracy: 0.6562, Learning Rate: 0.100000, Epoch: 2, Global Step: 343
2025-05-09 16:22:52,004 - INFO - Speed: 434.40 samples/sec, Loss: 15.7586, Accuracy: 0.4375, Learning Rate: 0.100000, Epoch: 2, Global Step: 344
